anime_id,theme_Gag Humor,theme_Mahou Shoujo,studio_Satelight,studio_Studio Deen,theme_Urban Fantasy,season_spring,source_Web manga,studio_Nippon Animation,genre_Fantasy,genre_Supernatural,rating_R+ - Mild Nudity,theme_Military,genre_Horror,theme_Love Polygon,studio_MAPPA,studio_Arms,studio_Bones,studio_Sunrise,rating_PG - Children,studio_ufotable,genre_Drama,theme_Music,theme_Samurai,duration,genre_Action,theme_Harem,genre_Comedy,source_Web novel,genre_Romance,dropped,season_fall,source_Light novel,source_Manga,studio_Bandai Namco Pictures,theme_School,studio_A-1 Pictures,studio_animate Film,source_Game,anime_type_ONA,theme_Team Sports,studio_Pierrot,theme_Parody,studio_Xebec,source_Unknown,source_Visual novel,studio_Production I.G,genre_Suspense,theme_Adult Cast,theme_Super Power,theme_Time Travel,theme_Psychological,studio_Shin-Ei Animation,theme_Detective,anime_type_TV,rating_PG-13 - Teens 13 or older,genre_Adventure,theme_Martial Arts,studio_Wit Studio,theme_Idols (Female),source_Original,anime_type_Special,source_Other,genre_Avant Garde,rating_G - All Ages,season_winter,genre_Sports,studio_Toei Animation,theme_Visual Arts,studio_T-Rex,rating_R - 17+ (violence & profanity),theme_Isekai,theme_Vampire,watching,studio_DLE,anime_type_OVA,genre_Mystery,studio_Gonzo,studio_SILVER LINK.,studio_TMS Entertainment,theme_Mythology,studio_J.C.Staff,studio_Brain's Base,studio_Madhouse,theme_Historical,theme_Workplace,genre_Sci-Fi,theme_Gore,genre_Award Winning,episodes,source_Novel,score
6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1,0,0,0.1691022964509394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1252609603340292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,6.51
6299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0,0,1,0,0,0.0601809954751131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0746606334841629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,7.12
6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0.0566914498141263,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.062267657992565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.5
6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,1,0,0,0.1414012738853503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1019108280254777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.36
6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.0,0,0,1,0,0,0.203585147247119,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1024327784891165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,5.95
6312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,0,1,0,0,0.0462818512740509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.079043161726469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,6.95
6318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,1,0,0,0.1527244819646968,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097467382962394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,5.13
6324,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,1,1,0,1,0.0880962939499524,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1517516629711751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,0,6.82
6325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,1,0,0,0,0,0.0290802838458327,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930383562914521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.33
6327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0648451730418943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0448087431693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.89
6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0.1263940520446096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1418835192069392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.07
6330,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0.0532612258275975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0486725663716814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0,6.57
6331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22.0,1,0,1,0,0,0.0892857142857142,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0921052631578947,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,6.04
6336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,62.0,1,0,0,0,0,0.0555376912122743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.262046947494143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1,8.09
6337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0.109839108910891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2116336633663366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.23
6344,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,0.0213675213675213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.91
6346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,1,0.1031446540880503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767295597484276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.7
6347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.0,0,0,1,0,1,0.1377087441969495,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1305234083971605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.0,0,7.5
6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,0,0,0,0,1,0.0253201396973224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0772409778812572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.77
6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,0,1,0,0,0.1270718232044199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0847145488029466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.74
6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0,0,0,0,0,0,0.0233171644966385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.043740958216322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.03
6366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,69.0,0,0,1,0,1,0.1188725490196078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0772058823529411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.54
6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0.0369206598586017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0681853888452474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,6.39
6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,0,0,1,0.0168248804292408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0633178761319769,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,7.53
6374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,0.1212841854934601,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1034482758620689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,0,6.47
6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0.1257000622277535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927193528313627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,0,6.52
6377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,1,0,0,0.0428773790498329,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0897137875926195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,7.86
6379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,1,0,0,0.0345646437994722,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654353562005277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.02
6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1,0,1,0,0,0.0243506493506493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686456400742115,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,7.24
6381,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0.0610531325424074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1066390182547506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,0,7.28
6383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,0,0,0,0,0.2106238418777022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1528721432983323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,0,4.5
6384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,0,0,0,0,0.1490566037735849,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1056603773584905,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,6.16
6385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0,0,0.0809388911371914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0570619182517199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.13
6390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0.1058282208588957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0797546012269938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,5.58
6392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0.066362106275547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1330848761721567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.72
6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0.2563667232597623,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1086587436332767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,6.24
6401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0.0323672208327203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0459026040900397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.22
6402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0.0996840996840996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1867321867321867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6.24
6408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0,0,0,0,1,0.0246200789757089,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593813569462725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.31
6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,0,0,0,0,0,0.1508828250401284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0738362760834671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,5.71
6413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,0,1,0,0,0.0698131760078662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0914454277286135,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,6.19
6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0.0600350569675723,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0683610867659947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.7
6419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,0,1,0,1,0.0983870967741935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975806451612903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.04
6421,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15.0,1,0,0,0,0,0.0251612491219107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1112672158715967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,8.0
6422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0.0878812199036918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148876404494382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,5.7
6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0.0981206726013847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933728981206726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,6.01
6428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0.1413427561837456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1104240282685512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.0,0,6.1
6437,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0,0,1,0,0,0.1004566210045662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.10882800608828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,0,6.27
6438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,1,0,0,0.0661278471711976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1146216017634092,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,7.9
6443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1,0,1,0,0,0.052559257986946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1089831672964617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,5.86
6444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0.1014704817095255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1068743208982252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,7.6
6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,0,0,0,1,0.0862697448359659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1057108140947752,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,5.61
6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,0.1220689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,0,6.14
6460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,1,0,1,0,0,0.1278969957081545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1184549356223176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.42
6462,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0.1357234314980794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0781049935979513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.23
6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,0.0237477821755152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0402620444929712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,7.0
6465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0.0868035190615835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2326490713587487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.91
6467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,1,0,0,0,0,0.0530628170113148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1375991676420861,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,8.11
6468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,1,0,0,0.2278617710583153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1123110151187904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,6.34
6472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0.0925185608223872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622501427755568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,6.32
6479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0.0418393526741661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0706532464969409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.72
6481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0,0,0,0,0,0.1434262948207171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1009296148738379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,5.98
6482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0,0,0,0,0,0.1623672230652503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743550834597875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,6.04
6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,1,0,1,0,0,0.0920716112531969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907928388746803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.67
